vehicle_id,x,y,heading,timestamp
audi2,139.39037094690195,20.517603068198515,0.19058195710867487,4.1
audi2,141.96964962363126,21.015206246745702,0.1906435206931248,4.2
audi2,144.57719472546697,21.518429186395107,0.19070264951049407,4.300000000000001
audi2,147.21263940340103,22.027198024653803,0.19075949104965442,4.4
audi2,149.87558142921245,22.54143219522961,0.1908141924682695,4.5
audi2,152.56558166024996,23.061044144742375,0.1908669008622632,4.6
audi2,155.2821625030614,23.58593904967562,0.19091776353557774,4.7
audi2,158.02480637591455,24.11601453355998,0.19096692827340667,4.800000000000001
audi2,160.79295417025907,24.65116038437892,0.19101454362195786,4.9
audi2,163.58600371118277,25.191258272186015,0.19106075917774118,5.0
audi2,166.40330821692416,25.73618146692212,0.1911057258896532,5.1000000000000005
audi2,169.244174757506,26.285794556419493,0.191149596377173,5.2
audi2,172.1078627125606,26.83995316457889,0.1911925252682385,5.3
audi2,174.99358222842437,27.398503669704752,0.19123466956054053,5.4
audi2,177.90049267458178,27.961282922982004,0.19127618901045446,5.5
audi2,180.82770109954723,28.528117967077506,0.19131724655404436,5.6000000000000005
audi2,183.7742606862765,29.098825754847528,0.19135800876540981,5.7
audi2,186.7391692072048,29.67321286813219,0.1913986463577202,5.800000000000001
audi2,189.7213674790141,30.251075236616035,0.0,5.9
audi3,55.75669992618894,4.565174000345339,0.1864345014144515,1.0
audi3,57.176200592265594,4.832927285271724,0.18671320109192782,1.1
audi3,58.62608979333619,5.106831089717541,0.18697854521533597,1.2
audi3,60.10637486079706,5.386883910234501,0.1872313073153636,1.3
audi3,61.61706324353806,5.673084217275872,0.18747220067582787,1.4
audi3,63.158162505538535,5.965430455786167,0.187701884163332,1.5
audi3,64.72968032341495,6.2639210458001395,0.1879209673941239,1.6
audi3,66.33162448392017,6.568554383051009,0.18813001532448284,1.7000000000000002
audi3,67.96400288139408,6.879328839587934,0.18832955233822585,1.8
audi3,69.62682351516631,7.196242764402766,0.1885200658945037,1.9
audi3,71.32009448691042,7.519294484066053,0.1887020097901273,2.0
audi3,73.04382399794933,7.848482303372305,0.188875807082939,2.1
audi3,74.79802034651301,8.18380450599449,0.18904185271686408,2.2
audi3,76.58269192494754,8.52525935514785,0.18920051588338627,2.3
audi3,78.39784721687559,8.872845094262956,0.18935214214979967,2.4000000000000004
audi3,80.24349479430889,9.226559947667965,0.18949705538082356,2.5
audi3,82.11964331471228,9.586402121280267,0.18963555947644353,2.6
audi3,84.02630151801925,9.952369803307304,0.18976793994622962,2.7
audi3,85.96347822359944,10.324461164956693,0.1898944653378436,2.8
audi3,87.93118232717723,10.702674361155587,0.19001538853512887,2.9000000000000004
audi3,89.92942279770283,11.087007531279367,0.19013094793960977,3.0
audi3,91.95820867417432,11.47745879988955,0.19024136854731505,3.1
audi3,94.01754906241155,11.874026277480995,0.19034686293161296,3.2
audi3,96.10745313178218,12.2767080612384,0.19044763214157315,3.3000000000000003
audi3,98.22793011187835,12.685502235801993,0.19054386652405647,3.4000000000000004
audi3,100.3789892891463,13.100406874042653,0.19063574647708306,3.5
audi3,102.5606400034667,13.521420037846113,0.19072344314111803,3.6
audi3,104.77289164468714,13.94853977890665,0.1908071190340008,3.7
audi3,107.01575364910592,14.381764139529851,0.1908869286349692,3.8000000000000003
audi3,109.28923549590822,14.82109115344482,0.19096301892243497,3.9000000000000004
audi3,111.59334670355311,15.266518846625598,0.19103552986961317,4.0
audi3,113.92809682611288,15.718045238121828,0.1911045949020122,4.1
audi3,116.29349544956371,16.175668340898817,0.19117034131992366,4.2
audi3,118.68955218802839,16.639386162686755,0.19123289068923738,4.300000000000001
audi3,121.11627667997026,17.109196706839292,0.19129235920311402,4.4
audi3,123.57367858433928,17.585097973201393,0.19134885801715365,4.5
audi3,126.06176757666955,18.067087958986487,0.19140249356018235,4.6
audi3,128.58055334512878,18.555164659662843,0.19145336782285874,4.7
audi3,131.13004558651912,19.049326069849315,0.19150157862574688,4.800000000000001
audi3,133.71025400222996,19.549570184220332,0.19154721986865483,4.9
audi3,136.32118829414242,20.0558949984202,0.19159038176267956,5.0
audi3,138.96285816048564,20.56829850998662,0.19163115104648704,5.1000000000000005
audi3,141.63527329164447,21.086778719283664,0.19166961118777792,5.2
audi3,144.33844336591895,21.611333630443816,0.19170584257140819,5.3
audi3,147.07237804523615,22.141961252319504,0.19173992267504733,5.4
audi3,149.83708697081252,22.6786595994438,0.19177192623323736,5.5
audi3,152.6325797587693,23.221426693000453,0.19180192539099503,5.6000000000000005
audi3,155.45886599569857,23.770260561803262,0.19182998984738012,5.7
audi3,158.31595523418176,24.325159243284634,0.19185618699013549,5.800000000000001
audi3,161.20385698825956,24.886120784493556,0.0,5.9
